law_code	law_name	section	article_number	text
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	97	ماده 97- انتخاب دادستان انتظامی و معاونین و دادرسان از طرف هیئت‌مدیره به رأی مخفی و به اکثریت دوسوم اعضاء حاضر در جلسه به عمل می‌آید. اگر در بار اول اکثریت مذکور به دست نیاید، در مرتبه دوم اکثریت نسبی ملاک است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	98	ماده 98- از بین دادرسان اصلی، کسی که سابقه وکالت او بیشتر است، سمت ریاست دادگاه انتظامی را دارد. در صورت تساوی سابقه وکالت، مسن‌ترین دادرس اصلی، سمت ریاست را خواهد داشت و در صورت تساوی سن و سابقه، دادرسان اصلی از بین خود، رئیس دادگاه انتظامی را تعیین می‌کنند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	99	ماده 99- موارد رد و امتناع دادستان، معاونان وی و دادرسان انتظامی، همان است که در قانون آیین دادرسی دادگاه‌های عمومی و انقلاب در امور مدنی، برای دادرسان مقرر است. به‌علاوه، در موردی که متصدی تحقیقات در دادسرا و یا دادرس دادگاه انتظامی، وکیل شاکی، مشتکی‌عنه یا شریک وکیل یکی از طرفین باشد یا بین وی و شاکی یا مشتکی‌عنه یا وکیل آن‌ها رابطه استاد و دانشجویی باشد، باید از تحقیق و رسیدگی امتناع نماید.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	100	ماده 100- درصورتی‌که متصدی تحقیقات ممنوع از رسیدگی باشد، رسیدگی به دادیار یا معاون دیگر ارجاع می‌شود و اگر دادستان انتظامی ممنوع از رسیدگی باشد، معاون اول مستقلاً در آن مورد، وظیفه دادستان را انجام می‌دهد و اگر معاون اول هم ممنوع باشد، یکی از نواب رئیس وظیفه دادستان را انجام خواهد داد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	101	ماده 101- در صورت غیبت یا ممنوع بودن دادرس اصلی، دادرس علی‌البدل در رسیدگی دخالت می‌نماید و اگر عده کافی برای رسیدگی نباشد، از دادرسان شعبه دیگر تکمیل می‌شود و اگر شعبه دیگر نباشد، هیئت‌مدیره به جای اشخاص غائب و ممنوع از بین اشخاص واجد شرایط، اشخاص دیگری را به‌عنوان عضویت علی‌البدل تعیین می‌نماید که در رسیدگی دخالت نمایند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	102	ماده 102- شکایت از تخلفات و اخلاق و رفتار وکلا، ممکن است کتبی یا شفاهی باشد؛ شکایت کتبی در دفتر کانون ثبت و رسید داده می‌شود و نزد دادستان انتظامی فرستاده خواهد شد و شکایت شفاهی در صورت‌مجلس درج و به امضاء شاکی می‌رسد. دادستان انتظامی شخصاً یا به‌وسیله یکی از معاونان یا دادیاران نسبت به شکایات رسیدگی و اظهار عقیده می‌نماید.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	103	ماده 103- از هر طریق اطلاعی راجع به تخلف یا سوء اخلاق و رفتار وکیل به رئیس کانون برسد و آن را قابل‌توجه تشخیص دهد، فوراً به دادسرای انتظامی ارجاع می‌کند و دادسرا باید به موضوع رسیدگی کرده اظهار عقیده نماید.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	104	ماده 104- درصورتی‌که دادستان انتظامی حضور مشتکی‌عنه را برای ادای توضیح و کشف حقیقت لازم بداند و او را احضار کند و مشتکی‌عنه بدون عذر موجه حاضر نشود، بر اساس محتویات پرونده اتخاذ تصمیم می‌کند. عذر موجه باید کتباً به ضمیمه دلیل آن در مهلت تعیین شده برای رسیدگی به متصدی تحقیقات داده شود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	105	ماده 105- در موارد زیر قرار موقوفی تعقیب صادر می‌شود: 1- فوت یا جنون مشتکی‌عنه؛ 2- اعتبار امر مختوم؛ 3- شمول مرور زمان؛ 4- نسخ مجازات قانونی.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	106	ماده 106- دادستان انتظامی پس از رسیدگی، درصورتی‌که عقیده بر تعقیب داشته باشد، کیفرخواست انتظامی صادر و به دادگاه انتظامی می‌فرستد. در غیر این صورت، قرار مقتضی صادر خواهد کرد. درصورتی‌که بین دادستان انتظامی و معاون او یا دادیار انتظامی که متصدی تحقیقات است، در تعقیب یا تطبیق موضوع با قانون یا آیین‌نامه اختلاف حاصل شود، نظر دادستان متبع است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	107	ماده 107- قرار منع تعقیب و موقوفی تعقیب به طرفین و رئیس کانون ابلاغ می‌شود. شاکی و رئیس کانون چنانچه به قرار معترض باشند، باید ظرف ده روز از تاریخ ابلاغ، اعتراض خود را به دادسرای انتظامی تسلیم کنند. در این صورت، پرونده برای رسیدگی به اعتراض به دادگاه انتظامی فرستاده می‌شود. دادگاه انتظامی درصورتی‌که قرار را صحیح دانست، آن را تأیید می‌کند. درصورتی‌که دادگاه مذکور موضوع را قابل‌تعقیب تشخیص دهد، قرار مورد اعتراض را نقض کرده و پس از رسیدگی رأی مقتضی صادر می‌کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	108	ماده 108- پس از ارجاع کیفرخواست یا تقاضای رسیدگی از طرف اشخاصی که حق تقاضا دارند، دادگاه انتظامی در صورت آماده بودن پرونده، وقت رسیدگی تعیین و علاوه بر دعوت طرفین، به اطلاع دادستان انتظامی نیز می‌رسد. تصویر کیفرخواست یا تقاضا نیز به همراه دعوت‌نامه وکیل مورد تعقیب، ارسال می‌شود.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	109	ماده 109- در وقت مقرر، دادگاه انتظامی پس از استماع توضیحات دادستان انتظامی یا نماینده وی، شاکی و وکیل مورد تعقیب، رسیدگی کرده و رأی می‌دهد. عدم حضور هر یک از دعوت‌شدگان مانع رسیدگی و صدور رأی نیست. رأی دادگاه در صورت ابلاغ وقت رسیدگی، درهرحال حضوری محسوب می‌شود. تبصره- دادگاه انتظامی، برابر مقررات آیین دادرسی مدنی، مجاز به اصلاح رأى است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	110	ماده 110- دادگاه انتظامی باید نسبت به موضوعاتی که ارجاع می‌شود رسیدگی کرده و رأی بدهد و در صورت ثبوت تخلف، می‌تواند با اصلاح عنوان تخلف، مجازات شدیدتر از مورد تقاضا تعیین کند و در مورد درخواست تعلیق باید خارج از نوبت رسیدگی کرده، رأی بدهد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	111	ماده 111- درصورتی‌که دادگاه انتظامی، نقایصی در پرونده مشاهده کند، می‌تواند ضمن تعیین موارد نقص، رفع آن‌ها را از دادسرای انتظامی بخواهد. دادسرا بر اساس نظر دادگاه، نقایص را رفع و بدون اظهارنظر جدید، پرونده را به دادگاه اعاده می‌کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	112	ماده 112- آراء دادگاه انتظامی ظرف ده روز از تاریخ ابلاغ، از سوی اشخاص زیر قابل تجدیدنظرخواهی در دادگاه عالی است: 1- شاکی خصوصی نسبت به کلیه آراء؛ 2- رئیس کانون و دادستان انتظامی نسبت به کلیه آراء برائت و قرار موقوفی تعقیب و احکام مجازات انتظامی درجه چهار و بالاتر؛ 3- مقامات مذکور در مواد 88 و 89 این آیین‌نامه نسبت به کلیه آرای صادره و نیز رد تقاضای تعلیق در اجرای مواد 16 و 18 لایحه استقلال؛ 4- محکوم‌علیه نسبت به احکام مجازات درجه چهار و بالاتر؛
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	113	ماده 113- دادگاه عالی به درخواست تجدیدنظر رسیدگی کرده، در صورت پذیرش تجدیدنظرخواهی، حکم مقتضی صادر و الا حکم تجدیدنظر خواسته را تأیید می‌کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	114	ماده 114- محکوم‌علیه احکام قطعی موضوع مجازات درجه چهار و بالاتر اعم از آنکه حکم اجرا شده یا نشده باشد، در موارد زیر می‌تواند درخواست اعاده دادرسی به دادگاه صادرکننده حکم قطعی بدهد: 1- صدور حکم قطعی دایر بر جعلی بودن اسناد و مدارک و یا خلاف واقع بودن شهادت شهود، در مواردی اسناد مذکور یا شهادت شهود مستند صدور حکم انتظامی بوده است. 2- نقض حکم محکومیت کیفری وکیل و برائت قطعی وی در مواردی که حکم محکومیت کیفری، مستند صدور حکم انتظامی بوده است. تبصره- مهلت تسلیم درخواست، یک ماه پس از ابلاغ حکم قطعی قضایی، موضوع بندهای فوق است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	115	ماده 115- نقض حکم محکومیت انتظامی از سوی دادگاه رسیدگی‌کننده به اعاده دادرسی، حسب مورد قابل تجدیدنظرخواهی در دادگاه عالی یا دادگاه عالی تجدیدنظر انتظامی قضات است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	116	ماده 116- در صورت رضایت شاکی پس از صدور حکم قطعی محکومیت، دادگاه صادرکننده حکم قطعی بنا به تقاضای محکوم‌علیه، می‌تواند مجازات را یک درجه تخفیف دهد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	117	ماده 117- مرجع شکایت انتظامی از دادرسان دادگاه انتظامی، دادستان انتظامی و معاونان وی و رؤسا و اعضای شعب و کمیسیون‌ها راجع به انجام وظایفشان هیئت‌مدیره است و در صورت احراز تخلف پرونده نزد دادستان کل فرستاده می‌شود که به ترتیب مقرر در ماده 21 لایحه استقلال کانون عمل شود. مرجع شکایت انتظامی از هر یک از اعضای هیئت‌مدیره، راجع به وظایف آن‌ها دادستان کل کشور است که پس از بررسی در صورت احراز تخلف پرونده را در اجرای ماده مذکور به دادگاه عالی ارسال می‌کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هفتم- دادسرا و دادگاه انتظامی	118	ماده 118- رسیدگی انتظامی منوط به رسیدگی کیفری نیست و بر همین اساس، صدور رأی برائت یا قرار منع یا موقوفی تعقیب در مرجع قضایی مانع از رسیدگی به جنبه انتظامی در دادسرا و دادگاه انتظامی نیست. درصورتی‌که تفکیک جنبه کیفری از جنبه انتظامی ممکن نباشد، رسیدگی انتظامی موکول به فراغ از جنبه کیفری در مراجع قضایی خواهد شد. تبصره- درصورتی‌که دادسرا یا دادگاه انتظامی در حین رسیدگی متوجه ارتکاب جرمی از ناحیه وکیل شود، موظف است مراتب را جهت تعقیب قضیه به مرجع قضایی صالح اعلام کند.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	119	ماده 119- مجازاتهای انتظامی به ترتیب درجات زیر است: 1- توبیخ کتبی بدون درج در پرونده 2- توبیخ کتبی با درج در پرونده 3- توبیخ کتبی با درج در پرونده مجله و پایگاه اطلاع رسانی کانون 4- ممنوعیت موقت از وکالت به مدت سه ماه تا دو سال 5- تنزل پایه وکالت 6- حسب مورد ابطال پروانه و محرومیت دائم از وکالت
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	120	ماده 120- مجازات انتظامی تخلف از مقررات و نظاماتی که کانون برای وکلای دادگستری تعیین می‌کند، درجه یک و دو است که از طرف رئیس کانون یا به پیشنهاد دادستان انتظامی اعمال می‌شود. اختیار رئیس کانون در اعمال مجازات‌های مقرر در این ماده مانع از صلاحیت دادگاه انتظامی برای تعیین مجازات‌های درجه 1 و 2 نمی‌باشد.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	121	ماده 121- هر وکیلی که مرتکب هر یک از رفتارهای زیر شود، به مجازات انتظامی درجه 2 محکوم خواهد شد: 1- نشانی پست الکترونیکی و اقامتگاه خود را مطابق با محل اشتغال به وکالت، به‌طور صریح و روشن به کانون اعلام نکند و در صورت تغییر محل نشانی محل جدید را ظرف ده روز کتباً به کانون اطلاع ندهد؛ 2- درصورتی‌ که کلیه اوراق فرستاده شده از کانون اعم از نامه، اخطاریه، تصویر کیفرخواست و رأی را که به‌وسیله مأمور پست یا کانون ارائه می‌شود یا از طریق سامانه ابلاغ می‌شود، به‌محض ارائه، قبول و رؤیت نکند یا در مورد اوراق ارسالی به‌وسیله مأمور پست یا کانون رسید ندهد؛ 3- عدم پاسخ به شکایت‌ها و اعلامات انتظامی در مواعد تعیین شده، در دادسرا و دادگاه انتظامی از طریق تقدیم لایحه و همچنین خودداری از حضور در دادسرا و دادگاه انتظامی در مواردی که ضرورت حضور به وکیل اعلام می‌شود؛ 4- انجام مکاتبات مربوط به وظایف خود بدون استفاده از سربرگ خود که حاوی نام، نام خانوادگی، نشانی دفتر، شماره تلفن، پست الکترونیکی، شماره پروانه و نام کانون متبوع باشد و نیز در صورت درج عناوین و سوابق شغلی غیر از وکالت در سربرگ و مکاتبات مربوط به وظایف وکالتی خود؛ 5- عدم شرکت در برنامه‌های آموزشی و علمی که به‌منظور ارتقای علمی و عملی وکلا از سوی کانون به‌صورت دوره‌ای برگزار می‌شود؛ 6- نداشتن دفتر ثبت و بایگانی منظم و عدم تشکیل پرونده به‌صورت فیزیکی یا الکترونیکی برای هر موکل به‌نحوی‌که حاوی کلیه اقدامات انجام شده برای موکل باشد و نیز عدم نگهداری سوابق دعاوی موکلان تا 10 سال پس از مختومه شدن پرونده وکالتی؛ 7- عدم تحویل فوری پروانه وکالت، دفترچه و کارت شناسایی خود به کانون در صورت تعلیق؛ 8- عدم رعایت نظم و انضباط در هنگام حضور در مراجع قضایی.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	122	ماده 122- هر وکیلی که مرتکب یکی از رفتارهای زیر شود، به مجازات انتظامی درجه 3 محکوم می‌شود: 1- دایر کردن دفتر وکالت در محل نامناسب یا مشارکت در اداره دفتر با افراد غیر وکیل و یا عدم نظارت بر رعایت موازین قانونی و شرعی در دفتر خود؛ 2- عدم تنظیم وکالت‌نامه و قرارداد مالی با موکل به نحو دقیق و کامل و با درج تاریخ و مبلغ دقیق حق‌الوکاله و یا عدم تسلیم نسخه‌ای از وکالت‌نامه و قرارداد مالی به موکل در قبال اخذ رسید و یا عدم ثبت قرارداد مالی در سامانه ثبت قرارداد مالی وکلا یا عدم تسلیم نسخه‌ای از وکالت‌نامه و قرارداد مالی به مرجع قضایی؛ 3- عدم تسلیم رسید دریافت اصول اسناد به موکل؛ 4- درصورتی‌که به دو یا چند مرجع قضایی دعوت شود و جمع بین اوقات مزبور ممکن نباشد، تقدم حضور در مرجع قضایی کیفری را رعایت نکند و در سایر دادگاه‌ها، در دادگاهی که وقت آن زودتر ابلاغ شده، حاضر نشود و به دیگر دادگاه‌ها لایحه نفرستد و به‌طورکلی مفاد ماده 28 قانون وکالت را در زمان دعوت هم‌زمان در چند مرجع قضایی رعایت نکند؛ 5- عدم استفاده به‌موقع از اختیارات قانونی خود که مورد توکیل واقع شده، مانند اعتراض به نظریه کارشناسی، واخواهی یا تجدیدنظرخواهی؛ و در مواردی که با توجه به ادله ابرازی، اعتقادی به استفاده از اختیارات خود و اقدام در موارد مذکور نداشته باشد، به موکل یا نماینده امور او اطلاع نداده و موافقت کتبی دریافت نکرده باشد. 6- درصورتی‌که طبق قانون حضور در دادگاه الزامی است، بدون عذر موجه در دادگاه حاضر نشود و به‌واسطه عدم حضور او کار دادگاه به تأخیر افتد و یا در صورت عدم انجام‌وظیفه وکالتی در مدت متعارف یا عدم پیگیری امور موکل بدون معاذیر قانونی و یا عدم دفاع از حقوق موکل پس از قبول وکالت و انجام تعهدات از سوی موکل، به‌نحوی‌که حق موکل یا فرصت و امکان دفاع از موکل تضییع شود؛ 7- ممانعت از استقرار صلح و سازش بین طرفین در هر یک از مراحل رسیدگی؛ 8- اخلال در نظم دادگاه و مراجع دولتی و عدم رعایت شأن مقامات قضایی و اداری؛ 9- درصورتی‌که اوراق وکالت‌نامه سفید امضای خود را در اختیار غیر قرار دهد؛ 10- اظهار خلاف واقع در بیان عذر، در مواردی که در مراجع قضایی و مراجع انتظامی کانون در مواعد مقرر حضور نیافته است؛ 11- خودداری از تمدید اعتبار پروانه بیش از شش ماه تا یک سال از تاریخ انقضا؛ 12- انجام یا قبول وکالت بعد از انقضای مدت اعتبار پروانه و بدون تمدید آن؛ 13(اصلاحی 1403/2/13)- چنانچه در مرحله اول کارآموزی و دوره های تمدیدی مربوط به آن، در امر وکالت مداخله کرده و یا در مرحله دوم کارآموزی، وکالت پرونده هایی را که از دخالت در آنها ممنوع است، بپذیرد؛ 14- درصورتی‌که از بیست‌وچهار ساعت قبل از جلسه هیئت عمومی برای انتخاب هیئت‌مدیره، اقدام به تبلیغ در موافقت یا مخالفت اشخاص نماید؛ 15- عدم پذیرش وکالت تسخیری یا معاضدتی ارجاع شده از سوی کانون یا عدم انجام مطلوب وظایف وکالتی معاضدتی یا تسخیری.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	123	ماده 123- هر وکیلی که مرتکب یکی از تخلفات زیر شود، به مجازات انتظامی درجه 3 یا 4 محکوم خواهد شد: 1- عدم پرداخت مالیات قانونی وعدم ایفای تعهدات مالی خود نسبت به کانون و صندوق حمایت وکلای دادگستری در موعد مقرر؛ 2-عدم تنظیم الحاقیه قرارداد و عدم پرداخت مالیات، سهم کانون و سهم صندوق حمایت وکلای دادگستری در مواردی که در خصوص حق‌الوکاله پس از تنظیم وکالت‌نامه و یا اعلام وکالت توافق دیگری شود؛ 3- اعطای وکالت به غیر بدون داشتن حق توکیل و انتقال قرارداد بدون رضایت موکل یا پس از خاتمه قرارداد؛ 4- تصدیق مطابقت با اصل تصویر اسنادی که اصل آن‌ها را رؤیت نکرده است؛ 5- عدم تسلیم رسید در مقابل وجه یا مال دریافتی از موکل یا نماینده وی و یا عدم استفاده از پایانه فروشگاهی.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	124	ماده 124- هر وکیلی که مرتکب هر یک از رفتارهای زیر شود، به مجازات انتظامی درجه 4 محکوم خواهد شد: 1- ارتکاب اعمال و رفتاری که خلاف شئون وکالت یا اشتغال به شغلی که مخالف شأن و حیثیت وکالت است؛ تبصره- ازجمله موارد رفتار خلاف شئون وکالت عبارت است از فعل یا ترک فعلی که مطابق قانون جرم بوده و یا موجب وهن جامعه وکالت و یا مغایر عرف مسلم آن باشد به‌نحوی‌که اغلب وکلا آن را مذموم بدانند. 2- عدم رعایت موازین شرعی و قانونی یا شئون و منزلت وکالت در پوشش و رفتار و گفتار در هنگام حضور در مراجع قضایی یا دولتی یا محل کار؛ 3- درج شروط خلاف اخلاق حسنه یا شروط نامتعارف در قرارداد خصوصی خود با موکل، یا عمل برخلاف مصلحت موکل به استناد به اختیار صلح و سازش در مفاد وکالت‌نامه؛ 4- ارائه اسناد و مدارک یا اطلاعات خلاف واقع به قاضی، کارشناس یا اشخاصی که به نحوی در رسیدگی به دعوا یا شکایت مداخله دارند، با علم به خلاف واقع بودن؛ 5- خودداری از استرداد اموال و سپرده‌های وصولی به نام موکل، پس از انتفای وکالت یا خودداری از تسویه‌حساب در مهلت متعارف؛ 6- انجام یا قبول وکالت در ایام تعلیق، ممنوعیت و محدودیت از وکالت در مراجع قضایی و مراجع اختصاصی غیر قضایی پیش بینی شده در این آیین‌نامه یا وکالت در درجه بالاتر از درجه پروانه خود؛ 7- خودداری از تمدید اعتبار پروانه بیش از یک سال تا هجده ماه پس از تاریخ انقضاء؛ 8- درصورتی‌که به‌وسیله اوراق چاپی یا تابلو یا وسایل دیگر، درجه، میزان تحصیلات و تخصص خود را بالاتر و متفاوت از آنچه که دارد، معرفی کند یا از عناوین غیرواقعی استفاده نماید؛ 9- عدم اطلاع‌رسانی به‌موقع استعفای خود به موکل و مرجعی که پرونده در آن مطرح است، به‌نحوی‌که موجب تجدید جلسه شود یا باعث ضایع شدن حق تجدیدنظرخواهی موکل گردد یا در مواردی که بخواهد پس از صدور حکم علیه موکل یا در موقع ابلاغ دادنامه غیرقطعی، استعفا دهد؛ در زمان بیشتر از پنج روز از زمان ابلاغ رأی، استعفای خود را اطلاع دهد؛ 10- تبلیغ سوء علیه سایر وکلا، قضات و مراجع دولتی و قضایی و یا تبلیغ یا اظهارنظر علیه مبانی نظام جمهوری اسلامی و یا ارتکاب رفتار خلاف شرع یا قانون در فضای حقیقی و یا مجازی.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	125	ماده 125- در صورت ارتکاب هر یک از رفتارهای زیر وکیل در موارد زیر به مجازات انتظامی درجه 5 محکوم خواهد شد: 1- به‌واسطه وکالت از اسرار موکل مطلع شده و آن را افشا نماید، اعم از اینکه اسرار مزبور مربوط به امر وکالت یا شرافت، حیثیت و یا اعتبار موکل باشد؛ 3- حق‌الوکاله را درصدی از عین مدعی به یا عین محکوم به (غیر از وجه رایج) قرار دهد؛ 4- از مفاد سوگندی که یاد کرده، تخلف کند؛ 5- اعتبار پروانه را بیش از هجده ماه تا دو سال پس از تاریخ انقضا تمدید نکند؛ 6- بعد از استعفا یا عزل از طرف موکل یا انقضای وکالت به جهت دیگر، وکالت طرف موکل یا اشخاص ثالث را در همان موضوع علیه موکل سابق خود یا قائم‌مقام قانونی او قبول کند؛ 7- با قضات و کارکنان دادگستری و سایر مراجع ذی‌ربط، ارتباط غیر اداری به‌منظور تبانی یا پرداخت هرگونه مالی اعم از وجه نقدی یا غیر نقدی برقرار کرده و یا از ارتباط با آنان تحت هر عنوانی در امور وکالت استفاده کند. 8- درصورتی‌که نسبت به پرونده‌هایی که قبلاً در آن‌ها قضاوت یا داوری کرده، مستقیماً یا با توکیل به غیر قبول وکالت کند. همچنین، درصورتی‌که هم‌زمان علیه اشخاص حقیقی یا اشخاص حقوقی اعم از دولتی و غیردولتی که مشاور یا وکیل آن‌هاست، قبول وکالت یا مشاوره یا داوری نماید. 9- در صورت قطع رابطه همکاری با اشخاص حقوقی اعم از دولتی و غیردولتی که مستخدم یا به‌موجب قرارداد، مشاور آن‌ها بوده، تا پنج سال از تاریخ قطع همکاری، وکالت یا مشاوره علیه آن‌ها را بپذیرد. همچنین در هر زمان نسبت به پرونده‌ای که علیه آن‌ها تشکیل می‌شود و وی اطلاعات موضوع آن پرونده را در اختیار دارد، علیه آن‌ها قبول وکالت، مشاوره یا داوری نماید. 10- در موضوع پرونده به طرف دعوای موکل خود مشاوره حقوقی دهد یا هرگونه همکاری دیگری با طرف دعوای موکل کند؛ 11- قبول وکالت مستقیم یا با توکیل به غیر درصورتی‌که وکیل و قاضی رسیدگی‌کننده به پرونده، هم‌زمان با رسیدگی، رابطه استاد و دانشجویی داشته باشند؛ 12- قبول وکالت به رغم داشتن جهتی از جهات رد و یا عدم استعفا در صورت حدوث این جهات در اثناء وکالت؛ 13- تحصیل وکالت از طرق فریبنده یا اغوای موکل به انعقاد قرارداد یا پرداخت وجه با وعده تضمین نتیجه رسیدگی یا ادعای داشتن نفوذ یا تضمین حصول نتیجه در مدت معین؛ 14- در صورت تخلف از ماده 79 این آیین‌نامه.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	126	ماده 126- در صورت ارتکاب هر یک از رفتارهای زیر وکیل به مجازات انتظامی درجه 6 محکوم و پروانه وی ابطال خواهد شد: 1- اعتبار پروانه را به مدت بیش از دو سال پس از تاریخ انقضاء تمدید نکند؛ 2- برخلاف قانون خود را واجد شرایط وکالت معرفی کرده و پروانه گرفته و ظرف یک ماه از تاریخ اعلام کانون، ضمن اعلام انصراف، پروانه خود را تسلیم ننماید؛ 3- در حین دریافت پروانه واجد شرایط بوده، اما بعداً فاقد یکی از شرایط شود و حداکثر ظرف یک ماه، کانون را کتباً مطلع نکرده و ضمن اعلام انصراف، پروانه خود را تسلیم ننماید؛ 4- استعمال مسکر و مواد مخدر و روان‌گردان و یا تجاهر به رفتار خلاف قانون یا خلاف شرع منجر به سلب شرایط مقرر در ماده 2 قانون کیفیت اخذ پروانه؛ 5- چنانچه ثابت شود با طرف موکل خود برای تضییع حق موکل تبانی کرده یا در موضوع پرونده خیانت دیگری نسبت به موکل مرتکب شده است.
aeename_kanun_vokala_1400	آیین نامه لایحه قانونی استقلال کانون وکلای دادگستری مصوب ۱۴۰۰	بخش هشتم- تخلفات و مجازات‌های انتظامی	127	ماده 127- در اجرای ماده 5 قانون کیفیت اخذ پروانه، در صورت تخلف هر یک از اعضای هیأت مدیره کانون از مفاد قانون مذکور، به حکم دادگاه عالی علاوه بر محرومیت دائم از عضویت در هیأتهای مدیره کانون، به انفصال از وکالت دادگستری به مدت دو تا پنج سال محکوم می‌شوند.
